Date,AQI,PM2.5,PM10,NO2,NH3,SO2,CO,OZONE,location,lon,lat
2020-03-11T00:00:00Z,68,60,68,41,3,2,21,21,Zoo,78.4513068,17.350678
2020-03-12T00:00:00Z,99,81,99,52,3,3,32,18,Zoo,78.4513068,17.350678
2020-03-13T00:00:00Z,113,101,113,57,3,4,31,20,Zoo,78.4513068,17.350678
2020-03-14T00:00:00Z,89,71,89,43,3,3,29,21,Zoo,78.4513068,17.350678
2020-03-15T00:00:00Z,99,83,99,50,3,3,32,19,Zoo,78.4513068,17.350678
2020-03-16T00:00:00Z,87,73,87,48,3,2,32,17,Zoo,78.4513068,17.350678
2020-03-17T00:00:00Z,90,79,90,52,3,2,31,18,Zoo,78.4513068,17.350678
2020-03-18T00:00:00Z,85,65,85,51,3,2,38,22,Zoo,78.4513068,17.350678
2020-03-19T00:00:00Z,97,91,97,54,3,2,35,23,Zoo,78.4513068,17.350678
2020-03-20T00:00:00Z,98,98,93,55,3,3,24,24,Zoo,78.4513068,17.350678
2020-03-21T00:00:00Z,91,97,53,3,3,29,23,NA,Zoo,78.4513068,17.350678
2020-03-22T00:00:00Z,104,101,104,50,3,3,22,24,Zoo,78.4513068,17.350678
2020-03-23T00:00:00Z,79,77,79,31,3,2,22,24,Zoo,78.4513068,17.350678
2020-03-24T00:00:00Z,69,69,NA,30,3,2,29,23,Zoo,78.4513068,17.350678
2020-03-25T00:00:00Z,63,63,NA,28,3,2,22,24,Zoo,78.4513068,17.350678
2020-03-26T00:00:00Z,68,63,68,27,3,1,22,23,Zoo,78.4513068,17.350678
2020-03-27T00:00:00Z,76,71,76,28,3,2,17,29,Zoo,78.4513068,17.350678
2020-03-28T00:00:00Z,73,72,73,28,3,2,19,28,Zoo,78.4513068,17.350678
2020-03-29T00:00:00Z,92,92,87,28,3,2,27,28,Zoo,78.4513068,17.350678
2020-03-30T00:00:00Z,87,87,83,29,3,2,23,37,Zoo,78.4513068,17.350678
2020-03-31T00:00:00Z,83,83,76,31,2,3,27,34,Zoo,78.4513068,17.350678
2020-04-01T00:00:00Z,110,110,94,25,3,2,32,32,Zoo,78.4513068,17.350678
2020-04-02T00:00:00Z,117,117,95,25,4,1,39,27,Zoo,78.4513068,17.350678
2020-04-03T00:00:00Z,88,88,82,25,3,2,29,28,Zoo,78.4513068,17.350678
2020-04-04T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,Zoo,78.4513068,17.350678
2020-04-05T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,Zoo,78.4513068,17.350678
2020-04-06T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,Zoo,78.4513068,17.350678
2020-04-07T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,Zoo,78.4513068,17.350678
2020-04-08T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,Zoo,78.4513068,17.350678
2020-04-09T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,Zoo,78.4513068,17.350678
2020-04-10T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,Zoo,78.4513068,17.350678
2020-04-11T00:00:00Z,59,59,NA,32,4,3,15,14,Zoo,78.4513068,17.350678
2020-04-12T00:00:00Z,71,71,NA,36,4,3,12,13,Zoo,78.4513068,17.350678
2020-04-13T00:00:00Z,75,75,NA,32,4,2,3,13,Zoo,78.4513068,17.350678
2020-04-14T00:00:00Z,77,77,NA,32,4,2,12,15,Zoo,78.4513068,17.350678
2020-04-15T00:00:00Z,79,79,NA,31,5,5,20,34,Zoo,78.4513068,17.350678
2020-04-16T00:00:00Z,79,79,NA,29,5,5,38,32,Zoo,78.4513068,17.350678
2020-04-17T00:00:00Z,82,82,NA,42,5,5,43,16,Zoo,78.4513068,17.350678
2020-04-18T00:00:00Z,80,80,NA,53,4,5,32,16,Zoo,78.4513068,17.350678
2020-04-19T00:00:00Z,74,74,NA,53,4,4,21,16,Zoo,78.4513068,17.350678
2020-04-20T00:00:00Z,56,56,NA,53,4,4,34,15,Zoo,78.4513068,17.350678
2020-04-21T00:00:00Z,66,66,NA,54,3,4,39,15,Zoo,78.4513068,17.350678
2020-04-22T00:00:00Z,54,52,NA,54,3,5,31,16,Zoo,78.4513068,17.350678
2020-04-23T00:00:00Z,55,54,NA,55,3,4,28,17,Zoo,78.4513068,17.350678
2020-04-24T00:00:00Z,66,66,NA,55,3,4,42,17,Zoo,78.4513068,17.350678
2020-04-25T00:00:00Z,73,73,NA,57,3,5,9,16,Zoo,78.4513068,17.350678
2020-04-26T00:00:00Z,66,66,NA,56,3,4,19,17,Zoo,78.4513068,17.350678
2020-04-27T00:00:00Z,62,62,NA,59,3,4,32,17,Zoo,78.4513068,17.350678
2020-04-28T00:00:00Z,64,64,NA,57,3,4,24,16,Zoo,78.4513068,17.350678
2020-04-29T00:00:00Z,59,NA,59,59,2,4,32,16,Zoo,78.4513068,17.350678
2020-04-30T00:00:00Z,62,NA,59,62,2,4,21,18,Zoo,78.4513068,17.350678
2020-05-01T00:00:00Z,84,NA,84,65,5,5,26,17,Zoo,78.4513068,17.350678
2020-05-02T00:00:00Z,58,NA,50,58,3,4,42,16,Zoo,78.4513068,17.350678
2020-05-03T00:00:00Z,73,NA,73,57,3,5,42,16,Zoo,78.4513068,17.350678
2020-05-04T00:00:00Z,76,NA,76,62,3,5,24,17,Zoo,78.4513068,17.350678
2020-05-05T00:00:00Z,67,NA,67,61,3,4,22,17,Zoo,78.4513068,17.350678
2020-05-06T00:00:00Z,74,NA,64,59,2,5,74,18,Zoo,78.4513068,17.350678
2020-05-07T00:00:00Z,58,NA,58,55,2,5,12,17,Zoo,78.4513068,17.350678
2020-05-08T00:00:00Z,60,NA,60,58,2,4,32,17,Zoo,78.4513068,17.350678
2020-05-09T00:00:00Z,68,NA,68,56,2,5,26,18,Zoo,78.4513068,17.350678
2020-05-10T00:00:00Z,117,117,NA,57,2,4,18,16,Zoo,78.4513068,17.350678
2020-05-11T00:00:00Z,107,107,NA,65,2,4,31,18,Zoo,78.4513068,17.350678
2020-05-12T00:00:00Z,95,95,NA,67,2,4,41,17,Zoo,78.4513068,17.350678
2020-05-13T00:00:00Z,74,74,NA,63,2,4,24,16,Zoo,78.4513068,17.350678
2020-05-14T00:00:00Z,72,72,NA,60,2,4,16,17,Zoo,78.4513068,17.350678
2020-05-15T00:00:00Z,69,69,NA,53,2,4,8,16,Zoo,78.4513068,17.350678
2020-05-16T00:00:00Z,77,77,NA,59,2,4,24,19,Zoo,78.4513068,17.350678
2020-05-17T00:00:00Z,86,86,NA,62,3,5,28,15,Zoo,78.4513068,17.350678
2020-05-18T00:00:00Z,80,80,NA,66,3,4,26,16,Zoo,78.4513068,17.350678
2020-05-19T00:00:00Z,115,115,NA,64,3,4,29,19,Zoo,78.4513068,17.350678
2020-05-20T00:00:00Z,124,124,NA,64,3,5,29,16,Zoo,78.4513068,17.350678
2020-05-21T00:00:00Z,111,NA,111,61,3,4,21,19,Zoo,78.4513068,17.350678
2020-05-22T00:00:00Z,119,NA,119,67,3,5,39,18,Zoo,78.4513068,17.350678
2020-05-23T00:00:00Z,136,NA,136,72,3,5,50,18,Zoo,78.4513068,17.350678
2020-05-24T00:00:00Z,120,NA,120,70,3,4,32,20,Zoo,78.4513068,17.350678
2020-05-25T00:00:00Z,108,NA,108,62,3,4,23,21,Zoo,78.4513068,17.350678
2020-05-26T00:00:00Z,97,NA,97,56,3,4,23,22,Zoo,78.4513068,17.350678
2020-05-27T00:00:00Z,96,NA,96,59,3,4,19,20,Zoo,78.4513068,17.350678
2020-05-28T00:00:00Z,106,NA,106,62,2,4,20,16,Zoo,78.4513068,17.350678
2020-05-29T00:00:00Z,91,NA,91,60,2,4,18,19,Zoo,78.4513068,17.350678
2020-05-30T00:00:00Z,68,NA,68,61,2,4,17,20,Zoo,78.4513068,17.350678
2020-05-31T00:00:00Z,91,NA,91,63,2,4,26,19,Zoo,78.4513068,17.350678
2020-06-01T00:00:00Z,58,NA,56,58,2,4,23,21,Zoo,78.4513068,17.350678
2020-06-02T00:00:00Z,64,64,NA,53,2,5,19,23,Zoo,78.4513068,17.350678
2020-06-03T00:00:00Z,44,35,NA,44,3,4,21,20,Zoo,78.4513068,17.350678
2020-06-04T00:00:00Z,43,31,NA,43,3,4,15,21,Zoo,78.4513068,17.350678
2020-06-05T00:00:00Z,44,38,NA,44,3,5,16,21,Zoo,78.4513068,17.350678
2020-06-06T00:00:00Z,46,42,NA,46,2,4,14,18,Zoo,78.4513068,17.350678
2020-06-07T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,Zoo,78.4513068,17.350678
2020-06-08T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,Zoo,78.4513068,17.350678
2020-06-09T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,Zoo,78.4513068,17.350678
2020-06-10T00:00:00Z,NA,NA,NA,NA,NA,NA,NA,24,Zoo,78.4513068,17.350678
2020-06-11T00:00:00Z,NA,NA,NA,37,4,4,2,21,Zoo,78.4513068,17.350678
2020-06-12T00:00:00Z,NA,NA,NA,NA,NA,NA,16,25,Zoo,78.4513068,17.350678
2020-06-13T00:00:00Z,NA,NA,NA,34,3,4,11,19,Zoo,78.4513068,17.350678
2020-06-14T00:00:00Z,36,15,NA,36,3,5,13,20,Zoo,78.4513068,17.350678
2020-06-15T00:00:00Z,37,21,NA,37,3,4,12,19,Zoo,78.4513068,17.350678
2020-06-16T00:00:00Z,37,23,NA,37,2,4,13,19,Zoo,78.4513068,17.350678
2020-06-17T00:00:00Z,37,14,NA,37,2,4,13,19,Zoo,78.4513068,17.350678
2020-06-18T00:00:00Z,37,21,NA,37,2,4,12,19,Zoo,78.4513068,17.350678
2020-06-19T00:00:00Z,36,25,NA,36,2,5,13,18,Zoo,78.4513068,17.350678
2020-06-20T00:00:00Z,33,31,NA,33,2,4,13,18,Zoo,78.4513068,17.350678
2020-06-21T00:00:00Z,35,32,NA,32,2,4,13,18,Zoo,78.4513068,17.350678
2020-06-22T00:00:00Z,37,37,NA,36,2,4,10,18,Zoo,78.4513068,17.350678
2020-06-23T00:00:00Z,37,32,NA,37,2,4,10,19,Zoo,78.4513068,17.350678
2020-06-24T00:00:00Z,39,39,NA,37,2,5,8,19,Zoo,78.4513068,17.350678
2020-06-25T00:00:00Z,41,41,NA,40,2,4,4,20,Zoo,78.4513068,17.350678
2020-06-26T00:00:00Z,53,53,NA,46,2,5,17,22,Zoo,78.4513068,17.350678
2020-06-27T00:00:00Z,57,57,NA,37,2,6,12,22,Zoo,78.4513068,17.350678
2020-06-28T00:00:00Z,37,35,NA,37,2,4,8,21,Zoo,78.4513068,17.350678
2020-06-29T00:00:00Z,36,32,NA,36,2,4,16,22,Zoo,78.4513068,17.350678
2020-06-30T00:00:00Z,40,40,NA,39,2,5,12,20,Zoo,78.4513068,17.350678
2020-07-01T00:00:00Z,33,33,NA,33,2,5,6,17,Zoo,78.4513068,17.350678
2020-07-02T00:00:00Z,32,25,NA,32,2,4,10,17,Zoo,78.4513068,17.350678
2020-07-03T00:00:00Z,30,18,NA,30,2,4,10,17,Zoo,78.4513068,17.350678
2020-07-04T00:00:00Z,29,15,NA,29,2,4,9,18,Zoo,78.4513068,17.350678
2020-07-05T00:00:00Z,29,23,NA,29,2,4,10,18,Zoo,78.4513068,17.350678
2020-07-06T00:00:00Z,29,25,NA,29,2,4,16,17,Zoo,78.4513068,17.350678
2020-07-07T00:00:00Z,29,29,NA,29,2,4,13,17,Zoo,78.4513068,17.350678
2020-07-08T00:00:00Z,30,21,NA,30,2,4,12,17,Zoo,78.4513068,17.350678
2020-07-09T00:00:00Z,29,18,NA,29,2,4,12,15,Zoo,78.4513068,17.350678
2020-07-10T00:00:00Z,30,20,NA,30,2,4,10,17,Zoo,78.4513068,17.350678
2020-07-11T00:00:00Z,29,20,NA,29,2,4,12,17,Zoo,78.4513068,17.350678
2020-07-12T00:00:00Z,35,35,NA,30,2,4,7,17,Zoo,78.4513068,17.350678
2020-07-13T00:00:00Z,30,27,NA,30,2,4,12,17,Zoo,78.4513068,17.350678
2020-07-14T00:00:00Z,40,40,NA,32,2,5,4,16,Zoo,78.4513068,17.350678
2020-07-15T00:00:00Z,29,27,NA,29,2,5,14,16,Zoo,78.4513068,17.350678
2020-07-16T00:00:00Z,28,13,NA,28,2,4,15,17,Zoo,78.4513068,17.350678
2020-07-17T00:00:00Z,29,18,NA,29,2,5,8,17,Zoo,78.4513068,17.350678
2020-07-18T00:00:00Z,31,27,NA,31,2,4,9,16,Zoo,78.4513068,17.350678
2020-07-19T00:00:00Z,34,34,NA,33,1,5,10,17,Zoo,78.4513068,17.350678
2020-07-20T00:00:00Z,35,32,NA,35,2,4,12,17,Zoo,78.4513068,17.350678
2020-07-21T00:00:00Z,37,26,NA,37,2,4,14,17,Zoo,78.4513068,17.350678
2020-07-22T00:00:00Z,40,37,NA,40,2,4,8,19,Zoo,78.4513068,17.350678
2020-07-23T00:00:00Z,39,32,NA,39,2,4,6,18,Zoo,78.4513068,17.350678
2020-07-24T00:00:00Z,41,41,NA,40,2,5,7,18,Zoo,78.4513068,17.350678
2020-07-25T00:00:00Z,50,50,NA,41,2,5,5,17,Zoo,78.4513068,17.350678
2020-07-26T00:00:00Z,39,33,NA,39,2,4,3,17,Zoo,78.4513068,17.350678
2020-07-27T00:00:00Z,39,20,NA,39,2,4,10,17,Zoo,78.4513068,17.350678
2020-07-28T00:00:00Z,38,20,NA,38,2,4,10,18,Zoo,78.4513068,17.350678
2020-07-29T00:00:00Z,40,30,NA,40,2,4,11,19,Zoo,78.4513068,17.350678
2020-07-30T00:00:00Z,60,60,NA,35,2,5,6,19,Zoo,78.4513068,17.350678
2020-07-31T00:00:00Z,43,43,NA,32,2,5,16,18,Zoo,78.4513068,17.350678
2020-08-01T00:00:00Z,72,72,NA,38,3,6,NA,18,Zoo,78.4513068,17.350678
2020-08-02T00:00:00Z,51,51,NA,35,2,5,8,17,Zoo,78.4513068,17.350678
2020-08-03T00:00:00Z,32,19,NA,32,2,4,8,19,Zoo,78.4513068,17.350678
2020-08-04T00:00:00Z,30,19,NA,30,2,4,16,19,Zoo,78.4513068,17.350678
2020-08-05T00:00:00Z,NA,NA,NA,29,2,7,10,14,Zoo,78.4513068,17.350678
2020-08-06T00:00:00Z,NA,NA,NA,35,2,9,12,14,Zoo,78.4513068,17.350678
2020-08-07T00:00:00Z,NA,NA,NA,38,2,10,12,14,Zoo,78.4513068,17.350678
2020-08-08T00:00:00Z,38,27,30,38,2,9,11,13,Zoo,78.4513068,17.350678
2020-08-09T00:00:00Z,46,37,46,39,2,7,17,14,Zoo,78.4513068,17.350678
2020-08-10T00:00:00Z,42,NA,38,42,2,7,6,14,Zoo,78.4513068,17.350678
2020-08-11T00:00:00Z,29,27,28,29,2,7,5,13,Zoo,78.4513068,17.350678
2020-08-12T00:00:00Z,37,26,33,37,2,6,14,14,Zoo,78.4513068,17.350678
2020-08-13T00:00:00Z,39,32,34,39,2,6,4,13,Zoo,78.4513068,17.350678
2020-08-14T00:00:00Z,40,26,29,40,2,6,6,13,Zoo,78.4513068,17.350678
2020-08-15T00:00:00Z,40,28,NA,40,2,6,25,14,Zoo,78.4513068,17.350678
2020-08-16T00:00:00Z,40,19,NA,40,2,5,11,14,Zoo,78.4513068,17.350678
2020-08-17T00:00:00Z,40,18,NA,40,2,5,7,14,Zoo,78.4513068,17.350678
2020-08-18T00:00:00Z,38,20,25,38,4,6,15,14,Zoo,78.4513068,17.350678
2020-08-19T00:00:00Z,40,22,26,40,3,5,9,14,Zoo,78.4513068,17.350678
2020-08-20T00:00:00Z,41,23,22,41,2,5,14,14,Zoo,78.4513068,17.350678
2020-08-21T00:00:00Z,40,18,19,40,2,6,14,13,Zoo,78.4513068,17.350678
2020-08-22T00:00:00Z,39,20,22,39,2,5,12,14,Zoo,78.4513068,17.350678
2020-08-23T00:00:00Z,40,28,31,40,2,5,7,14,Zoo,78.4513068,17.350678
2020-08-24T00:00:00Z,40,22,24,40,2,5,11,13,Zoo,78.4513068,17.350678
2020-08-25T00:00:00Z,41,26,34,41,2,6,11,13,Zoo,78.4513068,17.350678
2020-08-26T00:00:00Z,46,31,46,42,2,5,11,13,Zoo,78.4513068,17.350678
2020-08-27T00:00:00Z,54,40,54,45,2,5,14,13,Zoo,78.4513068,17.350678
2020-08-28T00:00:00Z,44,33,35,44,2,5,9,14,Zoo,78.4513068,17.350678
2020-08-29T00:00:00Z,38,23,30,38,2,7,15,13,Zoo,78.4513068,17.350678
2020-08-30T00:00:00Z,41,27,32,41,2,6,8,13,Zoo,78.4513068,17.350678
2020-08-31T00:00:00Z,42,30,37,42,2,4,11,14,Zoo,78.4513068,17.350678
2020-09-01T00:00:00Z,60,40,60,43,2,6,3,13,Zoo,78.4513068,17.350678
2020-09-02T00:00:00Z,72,50,72,45,2,5,12,14,Zoo,78.4513068,17.350678
2020-09-03T00:00:00Z,80,59,80,51,2,5,10,13,Zoo,78.4513068,17.350678
2020-09-04T00:00:00Z,69,46,69,51,2,5,13,14,Zoo,78.4513068,17.350678
2020-09-05T00:00:00Z,65,40,65,49,2,5,9,14,Zoo,78.4513068,17.350678
2020-09-06T00:00:00Z,69,43,69,51,2,5,10,13,Zoo,78.4513068,17.350678
2020-09-07T00:00:00Z,52,35,52,50,2,5,8,14,Zoo,78.4513068,17.350678
2020-09-08T00:00:00Z,70,51,70,52,2,5,8,14,Zoo,78.4513068,17.350678
2020-09-09T00:00:00Z,69,49,69,53,2,5,14,14,Zoo,78.4513068,17.350678
2020-09-10T00:00:00Z,64,56,64,51,2,5,12,13,Zoo,78.4513068,17.350678
2020-09-11T00:00:00Z,59,48,59,49,2,5,10,13,Zoo,78.4513068,17.350678
2020-09-12T00:00:00Z,48,42,39,48,2,5,13,13,Zoo,78.4513068,17.350678
2020-09-13T00:00:00Z,45,22,23,45,2,5,11,13,Zoo,78.4513068,17.350678
2020-09-14T00:00:00Z,46,26,27,46,2,5,10,14,Zoo,78.4513068,17.350678
2020-09-15T00:00:00Z,46,27,26,46,2,5,7,13,Zoo,78.4513068,17.350678
2020-09-16T00:00:00Z,48,25,26,48,2,NA,13,14,Zoo,78.4513068,17.350678
